,title,character,dialogue
13029,Pirates-of-the-Caribbean,JACK,"I knew him. Probably one of the few who knew him as William Turner. Most everyone just called him Bill, or 'Bootstrap' Bill."
13030,Pirates-of-the-Caribbean,JACK,"Good man. Good pirate. And clever -""- I never met anyone with as clever a mind and hands as him. When you were puzzling out that cell door, it was like seeing his twin."
13031,Pirates-of-the-Caribbean,JACK,"I swear, you look just like him."
13032,Pirates-of-the-Caribbean,JACK,Figured you wouldn't want to hear it.
13033,Pirates-of-the-Caribbean,JACK,"You think your father is the only man who ever lived the Glasgow life, telling folk one thing, and then going off to do another? There's quite a few who come here, hoping to amass enough swag to ease the burdens of respectable"
13034,Pirates-of-the-Caribbean,JACK,Sure -- because he could always go pirating.
13035,Pirates-of-the-Caribbean,JACK,"Put it away, Will. It's not worth getting beat again."
13036,Pirates-of-the-Caribbean,JACK,"Then that's not much incentive for me to fight fair, is it?"
13037,Pirates-of-the-Caribbean,JACK,What a man can do. And what a man can I t do.
13038,Pirates-of-the-Caribbean,JACK,"For instance: you can accept that your father was a pirate and still a good man... or you can't. Now me, I can sail this ship to Tortuga, by myself. . . But I can't just let you drown."
13039,Pirates-of-the-Caribbean,JACK,Oh -- did I forget to mention that?
13040,Pirates-of-the-Caribbean,JACK,Don't worry. I've already got my Quartermaster -- there!
13041,Pirates-of-the-Caribbean,JACK,AnaMaria! Have you seen Gibbs? I need to put together -
13042,Pirates-of-the-Caribbean,JACK,Borrowed. Borrowed your boat. Without permission.
13043,Pirates-of-the-Caribbean,JACK,Safe! At Port Royal. With the Royal Navy.
13044,Pirates-of-the-Caribbean,JACK,You'll get it back. Or one better.
13045,Pirates-of-the-Caribbean,JACK,"Well, fortunately, I know how to counter it. The man who did the waking buys the man who was sleeping a drink, and the man who was sleeping it drinks it while listening to a proposition."
13046,Pirates-of-the-Caribbean,JACK,Just the one.
13047,Pirates-of-the-Caribbean,JACK,"Now where, I wonder, would they have gotten that idea?"
13048,Pirates-of-the-Caribbean,JACK,I'm going after the Black Pearl.
13049,Pirates-of-the-Caribbean,JACK,"Ilm going after the Black Pearl. I know where its going to be, and I'm going to take it."
13050,Pirates-of-the-Caribbean,JACK,"Aye, and that's why I know where it's going to be, and that's why I know what Barbossa is up to. All I need is a crew."
13051,Pirates-of-the-Caribbean,JACK,"Back there, guarding the door is the son of old Bootstrap Bill Turner."
13052,Pirates-of-the-Caribbean,JACK,That he is.
13053,Pirates-of-the-Caribbean,JACK,"Mr. Cotton. Do you have the courage and fortitude to follow orders and stay true, in the face danger, and almost certain death?"
13054,Pirates-of-the-Caribbean,JACK,These are the only ones worth having. And we're going to need them-
13055,Pirates-of-the-Caribbean,JACK,She can hold a bit longer.
13056,Pirates-of-the-Caribbean,JACK,We're catching up!
13057,Pirates-of-the-Caribbean,JACK,Bear three points starboard.
13058,Pirates-of-the-Caribbean,JACK,Six points port!
13059,Pirates-of-the-Caribbean,JACK,I didn't!
13060,Pirates-of-the-Caribbean,JACK,"My body's still there, rotting away, and I am but a ghost!"
13061,Pirates-of-the-Caribbean,JACK,"Ah, that's a dark and unpleasant tale, best left untold."
13062,Pirates-of-the-Caribbean,JACK,"The pistol. When a pirate is marooned, Will, he's given a pistol with a single shot. No good for hunting, or surviving, really. But after three weeks of starvation and thirst -- the option of that pistol begins to look good."
13063,Pirates-of-the-Caribbean,JACK,But I survived. And I still have that single shot. It's meant for one man. My mutinous first mate -
13064,Pirates-of-the-Caribbean,JACK,"They'll be anchored on the lee side. Haul your wind, and keep to the weather of the island -"
13065,Pirates-of-the-Caribbean,ELIZABETH,The curse drove you to gather this?
13066,Pirates-of-the-Caribbean,JACK,Depends.
13067,Pirates-of-the-Caribbean,JACK,"On whether the stories are all true. If they are, that's a waterfall that spills over at high tide, with a short drop to an underground lagoon. If not -"
13068,Pirates-of-the-Caribbean,JACK,"-- well, too late."
13069,Pirates-of-the-Caribbean,JACK,Chalk one up for the stories.
13070,Pirates-of-the-Caribbean,ELIZABETH,No.
13071,Pirates-of-the-Caribbean,ELIZABETH,You?!
13072,Pirates-of-the-Caribbean,JACK,Me!
13073,Pirates-of-the-Caribbean,ELIZABETH,You're in league with Barbossa!
13074,Pirates-of-the-Caribbean,JACK,"No, I'm -- rescuing you."
13075,Pirates-of-the-Caribbean,ELIZABETH,You?!
13076,Pirates-of-the-Caribbean,JACK,This way!
13077,Pirates-of-the-Caribbean,ELIZABETH,Truthfully -- you were a bit late.
13078,Pirates-of-the-Caribbean,JACK,"The trick isn't getting here, it's getting away."
13079,Pirates-of-the-Caribbean,ELIZABETH,Come on!
13080,Pirates-of-the-Caribbean,JACK,I'll lead them away.
13081,Pirates-of-the-Caribbean,JACK,"Go to the opposite end of the island, and signal the ship. I'll keep 'em busy."
13082,Pirates-of-the-Caribbean,JACK,"I'm sure. When you've led the kind of life I have, there are debts that must be paid. Maybe I can balance the scales a little."
13083,Pirates-of-the-Caribbean,JACK,"I invoke the right of parlay, according to the Code of the Brethren, set down by the pirates Morgan and Bartholomew..."
13084,Pirates-of-the-Caribbean,JACK,"The woman's blood didn't work, did it?"
13085,Pirates-of-the-Caribbean,JACK,"I know who's blood you need, to end the curse."
13086,Pirates-of-the-Caribbean,JACK,No you won't.
13087,Pirates-of-the-Caribbean,JACK,Simple. I have something you want more than anything. The way to free you from the curse of the treasure. You have something I want -- more than anything.
13088,Pirates-of-the-Caribbean,JACK,You give me the Pearl. Then I tell you who you need.
13089,Pirates-of-the-Caribbean,JACK,That's right.
13090,Pirates-of-the-Caribbean,JACK,I'm a man of my word.
13091,Pirates-of-the-Caribbean,JACK,"You see, I've got this honest streak in me -- in its own way, a sort of curse. Oh, and there's the fact that you have no choice."
13092,Pirates-of-the-Caribbean,JACK,You left me on a desert island -- what worse can you do?
13093,Pirates-of-the-Caribbean,JACK,Wait as long as you like.
13094,Pirates-of-the-Caribbean,JACK,Let's say I tell you the wrong person. What would you do?
13095,Pirates-of-the-Caribbean,JACK,"And if I tell you the truth, you become mortal, and you won't come near me because you know I'd kill you."
13096,Pirates-of-the-Caribbean,JACK,"See, that's where we're different. I trust you ... to do what it takes to get what you want."
13097,Pirates-of-the-Caribbean,JACK,What -- you don't have the medallion?
13098,Pirates-of-the-Caribbean,JACK,I'll watch my back.
13099,Pirates-of-the-Caribbean,ELIZABETH,"... you were in danger ... so I took the medallion. And I've kept it ever since. They thought I was you, that they needed my blood. And it didn't work."
13100,Pirates-of-the-Caribbean,ELIZABETH,"To keep it away from them? No pirate would sail to London, for fear of Execution Dock."
13101,Pirates-of-the-Caribbean,ELIZABETH,-- then we never would have met.
13102,Pirates-of-the-Caribbean,ELIZABETH,I guess you can never truly know someone else's heart.
13103,Pirates-of-the-Caribbean,JACK,"Don't hit my ship! I mean, kill the lying scoundrel - I'm a little conflicted, here."
13104,Pirates-of-the-Caribbean,ELIZABETH,No!
13105,Pirates-of-the-Caribbean,ELIZABETH,Will -- you can't trust him.
13106,Pirates-of-the-Caribbean,JACK,"It's pure evil to make a Captain walk the plank of his own ship, twice in one lifetime. No good can come of it."
13107,Pirates-of-the-Caribbean,JACK,"Someone needs to cut these bonds, then."
13108,Pirates-of-the-Caribbean,JACK,"The last time you did this, you left me a pistol, with one shot."
13109,Pirates-of-the-Caribbean,JACK,"A gentleman might give us two pistols, seeing as there are two of us, this time."
13110,Pirates-of-the-Caribbean,JACK,You can go to your grave not knowing.
13111,Pirates-of-the-Caribbean,ELIZABETH,Here -- it will go well with your black heart !
13112,Pirates-of-the-Caribbean,ELIZABETH,I will not walk into the ocean. You'll have to throw me in!
13113,Pirates-of-the-Caribbean,ELIZABETH,You went back for that? We need to head for the reef!
13114,Pirates-of-the-Caribbean,JACK,That's the second time I've had to watch that man sail away with my ship.
13115,Pirates-of-the-Caribbean,JACK,"Not all that big, is it?"
13116,Pirates-of-the-Caribbean,ELIZABETH,Has it changed since the last time you were here?
13117,Pirates-of-the-Caribbean,JACK,The trees are taller.
13118,Pirates-of-the-Caribbean,ELIZABETH,I hope you have no intention of using that.
13119,Pirates-of-the-Caribbean,JACK,Not yet. Ask me again in a few weeks.
13120,Pirates-of-the-Caribbean,ELIZABETH,Captain Sparrow! We have to get off this island -- immediately!
13121,Pirates-of-the-Caribbean,ELIZABETH,What is that? Is there a boat under there?
13122,Pirates-of-the-Caribbean,ELIZABETH,What? What's wrong? How will this help us get off the island?
13123,Pirates-of-the-Caribbean,JACK,"It won't. It won't, and so we won't."
13124,Pirates-of-the-Caribbean,ELIZABETH,But ... you did it before! Last time -
13125,Pirates-of-the-Caribbean,JACK,"Last time, I was here a grand total of three days. Last time, the rumrunners who used this island as a cache came by, and I bartered passage off."
13126,Pirates-of-the-Caribbean,JACK,"But from the looks of this, they've long been'out of business, and so that won't be happening again. We probably have your friend Norrington to thank for that."
13127,Pirates-of-the-Caribbean,ELIZABETH,So that's it? That's the secret grand adventure of the infamous
13128,Pirates-of-the-Caribbean,JACK,"Welcome to the Caribbean, love."
13129,Pirates-of-the-Caribbean,JACK,"You should look at our contretemps this way: we've got shade trees, thank the Lord. We've got some food on the trees, thank the Lord again. And we've got rum, praise the Lord. We can stay alive a month, maybe more. Keep a weather eye open for passing ships, and our chances are fair."
13130,Pirates-of-the-Caribbean,ELIZABETH,A month? Will doesn't have a month! We've got to do something to help him!
13131,Pirates-of-the-Caribbean,JACK,"You're right. Here's luck to you, Will Turner."
13132,Pirates-of-the-Caribbean,JACK,"Don't be thinking I'm happy about this, Elizabeth. But I see no use in wailing and gnashing my teeth over that which I can do nothing about."
13133,Pirates-of-the-Caribbean,ELIZABETH,"Not when you can drink instead, at least."
13134,Pirates-of-the-Caribbean,ELIZABETH,And you will call me Miss Swann.
13135,Pirates-of-the-Caribbean,ELIZABETH,"Drink up me hearties, yo ho..."
13136,Pirates-of-the-Caribbean,JACK,"What? What was that? Something funny, Miss Swann? share. Please,"
13137,Pirates-of-the-Caribbean,ELIZABETH,Nothing ... it's nothing. Just ... I'm reminded of a song I learned as a child. A song about pirates.
13138,Pirates-of-the-Caribbean,JACK,"I know a lot of songs about pirates, but none I'd teach a child. Let's hear it."
13139,Pirates-of-the-Caribbean,ELIZABETH,"Oh, no ... it's silly. Back in England we didn't know a thing about pirates, really. They seemed so romantic and daring -"
13140,Pirates-of-the-Caribbean,ELIZABETH,"That was before I met one, of course."
13141,Pirates-of-the-Caribbean,ELIZABETH,"Well, perhaps ... with a bit more to drink, I might ..."
13142,Pirates-of-the-Caribbean,JACK,More to drink!
13143,Pirates-of-the-Caribbean,JACK,Well?
13144,Pirates-of-the-Caribbean,ELIZABETH,"We pillage, we plunder, we rifle, we loot, Drink up me hearties, yo ho."
13145,Pirates-of-the-Caribbean,ELIZABETH,"We kidnap and ravage and we don't give a hoot, Drink up me hearties, yo ho -"
13146,Pirates-of-the-Caribbean,JACK,"I LOVE this song! Yo ho, yo ho, a pirate's life for me! We're beggars and blighters,"
13147,Pirates-of-the-Caribbean,JACK,"When I get the Black Pearl back, I'm going to teach it to the whole crew, and we'll sing it all the time!"
13148,Pirates-of-the-Caribbean,ELIZABETH,You'll be positively the most fearsome pirates to sail the Spanish Main.
13149,Pirates-of-the-Caribbean,JACK,"Not just the Spanish Main. The whole ocean. .. the whole world. Wherever we want to go, we go. That's what a ship is, you know. Not just a keel and a hull and a deck and sails. That's what a ship need_ ... but what a ship is -- what the Black Pearl really-is ... is freedom."
13150,Pirates-of-the-Caribbean,ELIZABETH,"Jack, it must be so terrible for you, to be trapped here on this island, all over again."
13151,Pirates-of-the-Caribbean,JACK,"Ah, well... the company is better than last time. And the scenery has definitely improved."
13152,Pirates-of-the-Caribbean,JACK,We've got a few bottles left ... and we've yet to tap the kegs.
13153,Pirates-of-the-Caribbean,ELIZABETH,To freedom.
13154,Pirates-of-the-Caribbean,JACK,To the Black Pearl.
13155,Pirates-of-the-Caribbean,JACK,"What are you doing? You've burned our food, the shade -- the rum!"
13156,Pirates-of-the-Caribbean,ELIZABETH,"Yes, the rum is gone."
13157,Pirates-of-the-Caribbean,ELIZABETH,"One, because it is a vile drink that turns even the most respectable men into scoundrels. Two -"
13158,Pirates-of-the-Caribbean,ELIZABETH,"That signal is over a thousand feet high, which means it can be seen for two hundred leagues in every direction. The entire Royal Navy is out to sea looking for me -- do you think there is even a chance they could mass it?"
13159,Pirates-of-the-Caribbean,JACK,"You -- you burned up the island, for a one-time chance at being spotted?"
13160,Pirates-of-the-Caribbean,ELIZABETH,Exactly.
13161,Pirates-of-the-Caribbean,ELIZABETH,"Just you wait, Captain. In an hour, maybe two, keep a 'weather eye open' and you'll be seeing white sails on that horizon!"
13162,Pirates-of-the-Caribbean,ELIZABETH,He can locate Isla de Muerta -- but I doubt he'll be willing to help us from the brig.
13163,Pirates-of-the-Caribbean,JACK,We had time to get to know each other.
13164,Pirates-of-the-Caribbean,ELIZABETH,No. The pirates have taken Will -
13165,Pirates-of-the-Caribbean,ELIZABETH,"Commodore, please!"
13166,Pirates-of-the-Caribbean,ELIZABETH,"Commodore, I beg you -- please do this ... for me. As a wedding gift."
13167,Pirates-of-the-Caribbean,ELIZABETH,Not as a condition -- a request.
13168,Pirates-of-the-Caribbean,JACK,"Congratulations, sir."
13169,Pirates-of-the-Caribbean,ELIZABETH,What?
13170,Pirates-of-the-Caribbean,ELIZABETH,"And now I know... where yours does, as well."
13171,Pirates-of-the-Caribbean,ELIZABETH,Then I can wear men's clothing.
13172,Pirates-of-the-Caribbean,ELIZABETH,"Well, I am not going to stay hidden in a some cabin, 80 I suppose it's going to be heaving bosoms and bare ankles for the remainder of the voyage!"
13173,Pirates-of-the-Caribbean,ELIZABETH,You didn't tell Commodore Norrington everything.
13174,Pirates-of-the-Caribbean,JACK,"Nor did you, I noticed."
13175,Pirates-of-the-Caribbean,ELIZABETH,He might delay the rescue ... and that would be too late.
13176,Pirates-of-the-Caribbean,JACK,Exactly.
13177,Pirates-of-the-Caribbean,ELIZABETH,These men will be facing an enemy that seemingly cannot be killed.
13178,Pirates-of-the-Caribbean,JACK,"I have a plan. If it succeeds, then any battle will be decidedly brief ... and one-sided."
13179,Pirates-of-the-Caribbean,ELIZABETH,What's your plan?
13180,Pirates-of-the-Caribbean,JACK,"Funny, I was thinking along those lines. How about you let me go in alone, and while you're setting up an ambush, I'll trick the pirates out to you."
